content,location_traffic_convenience
"""本人是非常爱吃咖喱的，而coco的咖喱非常纯很和我口味，自上海开店后经常去。其实最早常光顾的是徐家汇店（因为离家离办公室近），不过年头调整业态后，徐家汇的coco没有了。于是，现在嘴馋了就会到静安寺这家来解解（因为静安寺这离我家也还算近，而且久光这里交通便利地铁和公交线很多）。这家最爱的还是炸猪排咖喱饭（主要自己是肉祖宗，炸猪排是心头好），十次去有九次是点它的，排骨炸得外脆里嫩，配着醇厚的咖喱太赞了。另外，这家店我非常喜欢的地方在于可以按自己胃口和口味选择饭量以及咖喱的辣度，非常人性化。例如我每次都会选择减去200g的饭，这样一份正好不会浪费，而咖喱上我经常选的是3辛的，偶尔尝试4辛的，但最辣的5我是肯定不能尝试的啦。所以来这家可以随心所欲选择自己能吃的，不会不够爽也不会觉得太辣，非常好。另外，炸鸡排条也是非常赞的小吃，2个人以上来吃可以点一盆分着吃，沾着色拉酱撒点柠檬水很嗲！还有儿童套餐（曾经带着小朋友吃过）也很有趣，不仅有小饮料送，给小朋友的碗筷非常的可爱（好吧，其实我们就是看中可爱帮小朋友点的www）。ps.久光这里的保安非常认真负责，那天我等饭的时候到门口拍几张照片，他还会上前很认真的告诉我这里不能摄影，我解释了一下并不会拍人只是拍照片为了发大众点评他才同意， 相当有责任感啊！""",1
"""中秋节来的，过了长江隧道就到了。导航不给力开到码头去了找了一会儿才找到。虽说旁边是采摘，但是配套都没弄好，葡萄都好小了而且价钱死贵，橘子还是青的。母鸡要150一只童子鸡120，觉得性价比so so。
长岛餐厅倒是别有洞天，环境小资，一共点了7个菜。爆炒猪肝挺好吃的，入味。没有猪肝腥气，就是炒得太生了，好几片大的都没炒熟。
白斩鸡用的鸡肉不是土鸡，而是三黄鸡。是冰的不是新鲜斩的。
牛肋骨一盘120，但是没几片牛肉，味道还是可以的，特别是那个蘸料比较好吃。
葱姜炒蛏子，量挺大的，而且蛏子很肥大，大火爆炒的味道不错。
山药排骨汤很一般，排骨的质量普普，也不够鲜，从卖相到吃口都不如预期，68贵了。
最让人惊艳的是两个素菜：一个炒米西一个是白扁豆芋艿，米西很嫩很新鲜，白扁豆很清甜，芋艿很粉，两者和虾酱一炒味道很独特，好吃。市区吃不到的好味道。
7个菜400不到一点，还行吧。周边还需升级配套，玩得还不够多。""",0
"""地址在西荷花园美食街旁边的兴化东巷，晚上夜市的时候人好多，刚好今天刮大风外面脏兮兮的只能坐在店内，店内没开空调只有风扇有点呛，进去之后先取菜，锅底是免费的，两个人八十串，很奇怪我明明拿个两个玉米完了只剩一个了，锅里后来多了好几个空白签子，难道是给我没捞干净？？？希望店家以后注意一点，饭点儿的时候只有一个服务员，还是个阿姨，经常跟同事聊天，点菜什么的得喊半天才过来，不过态度倒是挺好的，店内通风不是很好，太呛了，希望可以改进。""",0
"""在五角场附近的一家店，陪女友下班后一起前往共进晚餐，开始看团购感觉很不错，而且离家很近，于是驱车前往，进去入座后发现是酸菜鱼火锅为主，一条鱼大约就要一百多，然后随便点了些东西加在一起就接近三百了，鱼片的确很薄，刀功是不错的啦，可是酸菜鱼烧到后来那个酸爽，辣的直呛人的感觉真的是不好受，拼命加水，将酸爽辣味冲淡，总体点评，性价比不是很高，以吃鱼为主的。一锅鱼两个人吃基本上差不多，别的东西基本上就吃不下了，店员服务态度较为冷淡，有任何特殊情况也不会提醒你，所以要自己衡量""",0
"""真的超级美的一家店！
【位置】就在沙坡尾（中华儿女美术馆站）车站旁边。JUICY斜对面~ 挺好找的。
【环境】里间外间。前台+蛋糕，少许座位，室外也有两组座位，隔壁有卖CHELLO家本子等工艺品的小商店还有座位~店里人不很多，可能大家都外带了吧~
【植物】超级多可爱的小多肉，还有插在水中的巨大向日葵，很清新自然田园的一家店。
【服务】店员态度温柔，耐心介绍。回家发现找错钱，店家核实后还同意微信转还。真是良心店家！
【无糖栗子裸蛋糕】淡淡的栗子香，不会很甜，恰到好处，奶油很香，搭配蓝莓不腻~35元一个切片。6寸好像就是很优惠的样子~
【插曲】一个做蛋糕的阿姨正好从后面巷子拿了盘蛋糕出来，惊呼：”好美~“阿姨逗趣道：“好美就来买来买~”笑死我了~
【停车】真的很不方便！千万不要轻易开车来。""",1
"""正！啊！吃得太嗨，总是吃辣，小伙伴们就想选个清淡的，这家从未来过，一吃就爱上噜！

点菜过程是这样的（请见下方）：

“哇这个看起来好好吃！”
“点啊又不贵！”
“哎呀这个也好想吃啊！！！可是好像已经点了很多了怎么办？”
“点啊！！这种菜分量刚刚好不会太多！”

于是疯狂地点点点……终于点了N个菜之后，才250不到的价格。

我们仨：哈哈哈哈哈哈！！！

— 乳猪手 —
超糯！！！本甜口去死去死党都深深爱上了这道菜的口感，必点啊同志们！不吃对不起这乳汁！

— 每日靓汤 —
可以可以 一般般！没有外婆煲得好喝，也许可以再下点功夫哦?

—虾饺皇 —
半透明的！外貌党无比满足，小朋友应该会很喜欢吧里面虾仁QQ的呢！

— 牛肉辣辣炒饭 —
这道菜我不是特别爱吃，也就吃了两三碗这样的程度吧（云淡风轻地说）

— 奶茶 —
不用我夸了吧？冰块都是奶茶超棒！啊！超棒！为这家店唱国歌！

嗯哼、服务再好点就好咯。""",0
"""正值八月十五，一家人来逛高大上的万达，中午选餐厅吃饭，纠结了很久，我们四个大人两个半大的小朋友，最终选择了金牛座，他家最大的亮点在于既可以吃西餐牛排，又可以满足老人和孩子吃自助，环境是没的说，装饰的很舒服，牛排要的黑椒口味全熟，可是我比较挑，感觉口感并不怎么美丽，牛肉全散了，黑椒汁也不怎么可口，这个牛排做的比较失败，再说下自助，自助还是不错的，有冷菜，有炸货，热菜不怎么多，还有新鲜水果可以吃！值得一提的是补菜很及时！水果沙拉不如水果块新鲜，热菜本就少口感还一般，他的炸货是比较多的，味道比较好！也有饮料和冰激凌！总体还可以吧""",0
"""点的每次必点的九宫格，能吃到牛油的厚重浓郁，来过无数次了，感觉这次酥肉的分量比以前多了一些，点了极品毛肚，这个应该是58米，但感觉还不如普通的千层肚口感好，这个不推荐！特色龙利鱼比较惊喜，在锅底里涮过后可以真真的感受到入口即化鲜嫩可口，强烈推荐！这次不知道是不是店庆的关系感觉食材质量有些许的下降，比如鳝鱼在锅内涮了很久还是有一股腥气味，不知是不是放置时间稍长的原因，还有脑花，有一块基本已经散掉了化开了，不知道什么原因！希望可以保持一贯的水准！方竹笋很喜欢，久煮依然生脆爽嫩沾上香油底料吃起来十分享受！肥肠处理的还是不错的应该是提前熏制过的原因感觉没有任何杂味，值得点！牛肉鲜嫩，不怕煮基本就是必点了！""",0
"""过生日和闺蜜们不远千里来吃这个多嘴肉蟹煲啊，点了2个煲，螃蟹的和鸡翅的吧。因为我不吃海鲜，吃的是鸡翅那一锅。但是据她们说两个锅味道几句是差不多的。而且配菜超级受欢迎，年糕，鸡爪，土豆。配菜好吃的。鸡翅也好吃。忘了叫什么那个饼一样的东西大家还是不要点了。可以点那个叫金枪鱼吐司还是吞拿鱼吐司的。那个还不错。饮料除了布丁那个都可以加一元续杯的。然后还会有小游戏赠饮料的。不过可惜的是，据说我们去的第二天包贝尔就去了。好可惜。""",0
"""据说人气旺，所以特地导航过去的，位置有点偏，但不算难找，进去是一个很优雅的小店，人很少，但菜的口味绝对很赞。老板会推荐点套餐，超级的划算。色拉的味道浓郁，点心是烤肠和面包，看起来很有食欲，接下来就是正餐，点的一份牛排和深海的鱼排，牛排的量很大旁边附了很多土豆泥，带点淡淡的甜味，牛排肉很嫩，几乎是煎的刚刚好，不带血丝，肉很嫩。鱼排上来以后老板赶紧让我放盘子，所以没拍到，外面也是一层土豆泥，里面还有点肌肉，鱼皮脆脆的，鱼肉也是超级的嫩滑，吃起来很享受。最后上的一份甜点奶冻，冻的刚刚好，浓郁的奶香在嘴里流淌，恰到好处的凉凉的感觉。这是一次非常愉快的用餐，我敢说是吃的所有西餐中最享受的一次！""",0
"""第一次去巴奴火锅体验，还是蛮开心的。巴奴毛肚火锅开在华地百货的东边、十字路口。周围很热闹，交通也便利。
巴奴毛肚火锅装潢很高大上，光从门口就看出来了。然后去了订好的包厢。发现好多人来吃，果然很受欢迎。环境特别好。里面地方也大。位置多。但是不觉得挤。
服务也特别好，服务员都是微笑服务。洗完手还给主动递了纸巾。有什么需要可以及时得到回应。
再来说说菜，这才是我来吃饭的重点。鸳鸯锅底，外加一个菌菇汤，菌菇汤很鲜，加点葱花喝起来更好喝，重点不咸。然后毛肚新鲜，吃起来很好，不涮辣的毛肚蘸着酱也好吃。我比较喜欢的还有虾滑，嫩。一行人吃了三盘。还有厚切牛肉，吃到肉的感觉。黄糖糍粑点心也好吃，甜甜的。茴香小油条趁热吃才好吃。绣球菌第一次见。还真是好吃，看着像银耳，却比它好吃。乌鸡卷涮着吃养生啊。还有肥羊卷，黄喉啊，鱼片啊，牛肉丸，羊肉丸，鸭肠啊。真的都好吃。
老吃肉会胖的。加点素才好。山药糯糯的，川粉有嚼劲，茼蒿解腻，面筋豆制品。这些都要吃一次才爽。
特别推荐这家的自制饮料。火龙果茉莉，青柠乳酸菌，都好喝。结果我们8个人喝了20瓶左右。瓶子也是很漂亮。
吃火锅怎么可以没有调料呢。巴奴和别家不同，调料没有自助，按份买的。我喜欢这样，因为我吃的口味比较独特，自己调调不好。
看着自己写的口水都要流下来了。下次带着朋友继续去吃。""",1
"""拔草之旅，想说，实在太失望了！真的好失落。想说这家店是非常的不适合晚餐的一家店，感觉称作夜宵店比较合适。概括来说，就是路边的烧烤摊换个干净的环境而已，价格则起码贵一半以上。简直，性价比不谈了！
地理位置在百脑汇三楼，一个coco奶茶旁边，装修的感觉挺好的，点评也有四个半，于是就去了。然后只是烧烤店。我的神。就是烧烤店。顿时有点失落。
说说味道吧。
猪手比较好吃，但是量不大的，就四个。然后味道还是不错的，这个是最好吃的。
蜜汁五花肉，就是一个感觉甜！
羊肉串。有点老。
鱿鱼还算不错吧。
鸡心很小很小的。鸡翅味道还可以。
金针菇焦掉了，但是味道还是不错的。
总体而言，就是性价比很差。
下次不会再去了。
话说，这个店是没有无线的。略失望。
目前还有团购的，不然价格更贵了。。
索性，还好有团购。""",0
